"HeroID","Level","Phys_ATK","HP","Phys_Defense","Attack_Speed","Critical_Rate","HP_5_sec","Armor_Pierce","Life_Steal","Magic_Power","Max_Mana","Magic_Defense","Cooldown_Reduction","Movement_Speed","Mana_5_sec","Magic_Pierce","Magic_Life_Steal","Resistance"
H029,15,390.0,8260,487.0,0.14,0.0,100,60.0,0.0,57.0,0,269.0,0.0,390.0,0,53.0,0.0,0.0
H030,1,170.0,3672,138.0,0.0,0.0,61,18.0,0.0,0.0,0,80.0,0.0,380.0,0,18.0,0.0,0.0
H030,2,182.0,4007,161.0,0.01,0.0,64,21.0,0.0,0.0,0,93.0,0.0,380.0,0,21.0,0.0,0.0
H030,3,194.0,4342,185.0,0.01,0.0,67,24.0,0.0,0.0,0,107.0,0.0,380.0,0,24.0,0.0,0.0
H030,4,207.0,4678,209.0,0.02,0.0,70,27.0,0.0,0.0,0,120.0,0.0,380.0,0,27.0,0.0,0.0
H030,5,219.0,5013,233.0,0.02,0.0,73,30.0,0.0,0.0,0,134.0,0.0,380.0,0,30.0,0.0,0.0
H030,6,232.0,5349,257.0,0.03,0.0,76,33.0,0.0,0.0,0,147.0,0.0,380.0,0,33.0,0.0,0.0
H030,7,244.0,5684,281.0,0.03,0.0,79,36.0,0.0,0.0,0,160.0,0.0,380.0,0,36.0,0.0,0.0
H030,8,256.0,6019,305.0,0.04,0.0,82,39.0,0.0,0.0,0,174.0,0.0,380.0,0,39.0,0.0,0.0
H030,9,269.0,6355,328.0,0.04,0.0,85,42.0,0.0,0.0,0,187.0,0.0,380.0,0,42.0,0.0,0.0
H030,10,281.0,6690,352.0,0.05,0.0,88,45.0,0.0,0.0,0,201.0,0.0,380.0,0,45.0,0.0,0.0
H030,11,294.0,7025,376.0,0.05,0.0,91,48.0,0.0,0.0,0,214.0,0.0,380.0,0,48.0,0.0,0.0
H030,12,306.0,7361,400.0,0.06,0.0,94,51.0,0.0,0.0,0,228.0,0.0,380.0,0,51.0,0.0,0.0
H030,13,318.0,7696,424.0,0.06,0.0,97,54.0,0.0,0.0,0,241.0,0.0,380.0,0,54.0,0.0,0.0
H030,14,331.0,8031,447.0,0.07,0.0,100,57.0,0.0,0.0,0,255.0,0.0,380.0,0,57.0,0.0,0.0
H030,15,343.0,8366,471.0,0.07,0.0,103,60.0,0.0,0.0,0,268.0,0.0,380.0,0,60.0,0.0,0.0
H031,1,198.0,3268,139.0,0.0,0.0,59,0.0,0.0,27.0,450,80.0,0.0,390.0,16,0.0,0.0,0.0
H031,2,213.0,3518,161.0,0.03,0.0,61,0.0,0.0,30.0,547,93.0,0.0,390.0,17,0.0,0.0,0.0
H031,3,228.0,3678,183.0,0.06,0.0,63,0.0,0.0,33.0,644,107.0,0.0,390.0,19,0.0,0.0,0.0
H031,4,243.0,4018,205.0,0.09,0.0,65,0.0,0.0,36.0,741,120.0,0.0,390.0,20,0.0,0.0,0.0
H031,5,258.0,4223,227.0,0.12,0.0,67,0.0,0.0,39.0,838,134.0,0.0,390.0,22,0.0,0.0,0.0
H031,6,273.0,4464,249.0,0.15,0.0,69,0.0,0.0,42.0,935,147.0,0.0,390.0,23,0.0,0.0,0.0
H031,7,288.0,4705,271.0,0.18,0.0,71,0.0,0.0,45.0,1032,161.0,0.0,390.0,25,0.0,0.0,0.0
H031,8,303.0,4946,293.0,0.21,0.0,73,0.0,0.0,48.0,1129,174.0,0.0,390.0,26,0.0,0.0,0.0
H031,9,318.0,5187,315.0,0.24,0.0,75,0.0,0.0,51.0,1226,188.0,0.0,390.0,28,0.0,0.0,0.0
H031,10,333.0,5428,337.0,0.27,0.0,77,0.0,0.0,54.0,1323,201.0,0.0,390.0,29,0.0,0.0,0.0
H031,11,348.0,5669,359.0,0.3,0.0,79,0.0,0.0,57.0,1420,214.0,0.0,390.0,30,0.0,0.0,0.0
H031,12,363.0,5910,381.0,0.33,0.0,81,0.0,0.0,60.0,1517,228.0,0.0,390.0,32,0.0,0.0,0.0
H031,13,378.0,6151,403.0,0.36,0.0,83,0.0,0.0,63.0,1614,241.0,0.0,390.0,33,0.0,0.0,0.0
H031,14,393.0,6392,425.0,0.39,0.0,85,0.0,0.0,66.0,1711,255.0,0.0,390.0,35,0.0,0.0,0.0
H031,15,408.0,6633,447.0,0.42,0.0,87,0.0,0.0,69.0,1808,268.0,0.0,390.0,36,0.0,0.0,0.0
H032,1,186.0,3720,146.0,0.0,0.0,61,0.0,0.0,27.0,430,80.0,0.0,390.0,16,0.0,0.0,0.0
H032,2,199.0,4055,171.0,0.03,0.0,64,0.0,0.0,30.0,526,93.0,0.0,390.0,17,0.0,0.0,0.0
H032,3,213.0,4390,197.0,0.06,0.0,67,0.0,0.0,33.0,622,107.0,0.0,390.0,19,0.0,0.0,0.0
H032,4,226.0,4726,222.0,0.09,0.0,70,0.0,0.0,36.0,718,120.0,0.0,390.0,21,0.0,0.0,0.0
H032,5,240.0,5061,248.0,0.12,0.0,73,0.0,0.0,39.0,814,134.0,0.0,390.0,22,0.0,0.0,0.0
H032,6,253.0,5397,274.0,0.15,0.0,76,0.0,0.0,42.0,910,147.0,0.0,390.0,24,0.0,0.0,0.0
H032,7,267.0,5733,300.0,0.18,0.0,79,0.0,0.0,45.0,1006,161.0,0.0,390.0,26,0.0,0.0,0.0
H032,8,281.0,6068,325.0,0.21,0.0,82,0.0,0.0,48.0,1102,175.0,0.0,390.0,28,0.0,0.0,0.0
H032,9,294.0,6403,351.0,0.24,0.0,85,0.0,0.0,51.0,1198,188.0,0.0,390.0,29,0.0,0.0,0.0
H032,10,307.0,6739,377.0,0.27,0.0,88,0.0,0.0,54.0,1294,201.0,0.0,390.0,31,0.0,0.0,0.0
H032,11,321.0,7074,402.0,0.3,0.0,91,0.0,0.0,57.0,1390,215.0,0.0,390.0,33,0.0,0.0,0.0
H032,12,334.0,7410,428.0,0.33,0.0,94,0.0,0.0,60.0,1486,228.0,0.0,390.0,34,0.0,0.0,0.0
H032,13,348.0,7745,453.0,0.36,0.0,97,0.0,0.0,63.0,1582,242.0,0.0,390.0,36,0.0,0.0,0.0
H032,14,361.0,8080,479.0,0.39,0.0,100,0.0,0.0,66.0,1678,255.0,0.0,390.0,37,0.0,0.0,0.0
H032,15,375.0,8416,505.0,0.42,0.0,103,0.0,0.0,69.0,1774,269.0,0.0,390.0,39,0.0,0.0,0.0
H033,1,183.0,3371,148.0,0.0,0.0,62,18.0,0.0,15.0,450,62.0,0.0,380.0,16,18.0,0.0,0.0
H033,2,196.0,3692,171.0,0.01,0.0,65,21.0,0.0,18.0,549,65.0,0.0,380.0,17,21.0,0.0,0.0
H033,3,209.0,4013,194.0,0.04,0.0,68,24.0,0.0,21.0,648,68.0,0.0,380.0,19,24.0,0.0,0.0
H033,4,222.0,4334,217.0,0.06,0.0,72,27.0,0.0,24.0,747,72.0,0.0,380.0,21,27.0,0.0,0.0
H033,5,235.0,4655,240.0,0.08,0.0,75,30.0,0.0,27.0,846,75.0,0.0,380.0,22,30.0,0.0,0.0
H033,6,249.0,4976,263.0,0.1,0.0,78,33.0,0.0,30.0,945,78.0,0.0,380.0,24,33.0,0.0,0.0
H033,7,262.0,5297,286.0,0.12,0.0,82,36.0,0.0,33.0,1044,82.0,0.0,380.0,26,36.0,0.0,0.0
H033,8,275.0,5618,309.0,0.14,0.0,85,39.0,0.0,36.0,1143,85.0,0.0,380.0,28,39.0,0.0,0.0
H033,9,288.0,5939,332.0,0.16,0.0,88,42.0,0.0,39.0,1242,88.0,0.0,380.0,29,42.0,0.0,0.0
H033,10,302.0,6260,355.0,0.18,0.0,92,45.0,0.0,42.0,1341,92.0,0.0,380.0,31,45.0,0.0,0.0
H033,11,315.0,6581,378.0,0.2,0.0,95,48.0,0.0,45.0,1440,95.0,0.0,380.0,33,48.0,0.0,0.0
H033,12,328.0,6902,401.0,0.23,0.0,98,51.0,0.0,48.0,1539,98.0,0.0,380.0,34,51.0,0.0,0.0
H033,13,341.0,7223,424.0,0.25,0.0,101,54.0,0.0,51.0,1638,101.0,0.0,380.0,36,54.0,0.0,0.0
H033,14,354.0,7544,447.0,0.27,0.0,105,57.0,0.0,54.0,1737,105.0,0.0,380.0,37,57.0,0.0,0.0
H033,15,367.0,7865,470.0,0.29,0.0,108,60.0,0.0,57.0,1836,108.0,0.0,380.0,39,60.0,0.0,0.0
H034,1,179.0,3431,134.0,0.0,0.0,48,0.0,0.0,12.0,440,80.0,0.0,360.0,15,0.0,0.0,0.0
H034,2,194.0,3685,153.0,0.03,0.0,50,0.0,0.0,12.0,533,93.0,0.0,360.0,16,0.0,0.0,0.0
H034,3,210.0,3939,172.0,0.06,0.0,52,0.0,0.0,12.0,626,107.0,0.0,360.0,18,0.0,0.0,0.0
H034,4,226.0,4193,191.0,0.09,0.0,54,0.0,0.0,12.0,719,120.0,0.0,360.0,19,0.0,0.0,0.0
H034,5,242.0,4447,211.0,0.12,0.0,56,0.0,0.0,12.0,812,134.0,0.0,360.0,21,0.0,0.0,0.0
H034,6,258.0,4701,230.0,0.15,0.0,58,0.0,0.0,12.0,905,147.0,0.0,360.0,22,0.0,0.0,0.0
H034,7,274.0,4955,249.0,0.18,0.0,60,0.0,0.0,12.0,998,161.0,0.0,360.0,24,0.0,0.0,0.0
H034,8,290.0,5209,269.0,0.21,0.0,62,0.0,0.0,12.0,1091,175.0,0.0,360.0,26,0.0,0.0,0.0
H034,9,306.0,5463,288.0,0.24,0.0,64,0.0,0.0,12.0,1184,188.0,0.0,360.0,27,0.0,0.0,0.0
H034,10,322.0,5717,307.0,0.27,0.0,66,0.0,0.0,12.0,1277,201.0,0.0,360.0,28,0.0,0.0,0.0
H034,11,338.0,5971,327.0,0.3,0.0,68,0.0,0.0,12.0,1370,215.0,0.0,360.0,30,0.0,0.0,0.0
H034,12,353.0,6225,346.0,0.33,0.0,70,0.0,0.0,12.0,1463,228.0,0.0,360.0,31,0.0,0.0,0.0
H034,13,369.0,6479,365.0,0.36,0.0,72,0.0,0.0,12.0,1556,242.0,0.0,360.0,33,0.0,0.0,0.0
H034,14,385.0,6733,384.0,0.39,0.0,74,0.0,0.0,12.0,1649,255.0,0.0,360.0,34,0.0,0.0,0.0
H034,15,401.0,6987,404.0,0.42,0.0,76,0.0,0.0,12.0,1742,269.0,0.0,360.0,36,0.0,0.0,0.0
H035,1,194.0,3377,140.0,0.0,0.0,49,0.0,0.0,15.0,440,80.0,0.0,370.0,15,0.0,0.0,0.0
H035,2,211.0,3640,160.0,0.03,0.0,51,0.0,0.0,18.0,533,93.0,0.0,370.0,16,0.0,0.0,0.0
H035,3,228.0,3903,180.0,0.06,0.0,53,0.0,0.0,21.0,626,107.0,0.0,370.0,18,0.0,0.0,0.0
H035,4,245.0,4166,200.0,0.09,0.0,55,0.0,0.0,24.0,719,120.0,0.0,370.0,19,0.0,0.0,0.0
H035,5,262.0,4429,221.0,0.12,0.0,57,0.0,0.0,27.0,812,134.0,0.0,370.0,21,0.0,0.0,0.0
H035,6,279.0,4962,241.0,0.15,0.0,59,0.0,0.0,30.0,905,147.0,0.0,370.0,22,0.0,0.0,0.0
H035,7,296.0,4955,261.0,0.18,0.0,61,0.0,0.0,33.0,998,161.0,0.0,370.0,24,0.0,0.0,0.0
H035,8,313.0,5218,282.0,0.21,0.0,63,0.0,0.0,36.0,1091,174.0,0.0,370.0,25,0.0,0.0,0.0
H035,9,330.0,5481,302.0,0.24,0.0,65,0.0,0.0,39.0,1184,188.0,0.0,370.0,27,0.0,0.0,0.0
H035,10,347.0,5744,322.0,0.27,0.0,68,0.0,0.0,42.0,1277,201.0,0.0,370.0,28,0.0,0.0,0.0
H035,11,364.0,6007,343.0,0.3,0.0,70,0.0,0.0,45.0,1370,215.0,0.0,370.0,30,0.0,0.0,0.0
H035,12,381.0,6270,363.0,0.33,0.0,72,0.0,0.0,48.0,1463,228.0,0.0,370.0,31,0.0,0.0,0.0
H035,13,398.0,6533,383.0,0.36,0.0,74,0.0,0.0,51.0,1556,242.0,0.0,370.0,33,0.0,0.0,0.0
H035,14,415.0,6796,403.0,0.39,0.0,76,0.0,0.0,54.0,1649,255.0,0.0,370.0,34,0.0,0.0,0.0
H035,15,432.0,7059,424.0,0.42,0.0,78,0.0,0.0,57.0,1742,269.0,0.0,370.0,36,0.0,0.0,0.0
H036,1,154.0,3567,140.0,0.0,0.0,59,0.0,0.0,0.0,420,80.0,0.0,380.0,15,0.0,0.0,0.0
H036,2,163.0,3874,165.0,0.01,0.0,61,0.0,0.0,0.0,510,93.0,0.0,380.0,16,0.0,0.0,0.0
H036,3,172.0,4181,190.0,0.02,0.0,64,0.0,0.0,0.0,600,107.0,0.0,380.0,17,0.0,0.0,0.0
H036,4,181.0,4488,215.0,0.03,0.0,67,0.0,0.0,0.0,690,120.0,0.0,380.0,19,0.0,0.0,0.0
H036,5,191.0,4796,240.0,0.04,0.0,69,0.0,0.0,0.0,780,134.0,0.0,380.0,20,0.0,0.0,0.0
H036,6,200.0,5103,265.0,0.05,0.0,72,0.0,0.0,0.0,870,147.0,0.0,380.0,22,0.0,0.0,0.0
H036,7,209.0,5410,290.0,0.06,0.0,75,0.0,0.0,0.0,960,161.0,0.0,380.0,23,0.0,0.0,0.0
H036,8,218.0,5717,315.0,0.07,0.0,78,0.0,0.0,0.0,1050,175.0,0.0,380.0,24,0.0,0.0,0.0
H036,9,227.0,6024,340.0,0.08,0.0,80,0.0,0.0,0.0,1140,188.0,0.0,380.0,25,0.0,0.0,0.0
H036,10,236.0,6331,365.0,0.09,0.0,83,0.0,0.0,0.0,1230,201.0,0.0,380.0,27,0.0,0.0,0.0
H036,11,246.0,6639,390.0,0.1,0.0,86,0.0,0.0,0.0,1320,215.0,0.0,380.0,28,0.0,0.0,0.0
H036,12,255.0,6946,415.0,0.11,0.0,88,0.0,0.0,0.0,1410,228.0,0.0,380.0,30,0.0,0.0,0.0
H036,13,264.0,7253,440.0,0.12,0.0,91,0.0,0.0,0.0,1500,242.0,0.0,380.0,31,0.0,0.0,0.0
H036,14,273.0,7560,465.0,0.13,0.0,93,0.0,0.0,0.0,1590,255.0,0.0,380.0,32,0.0,0.0,0.0
H036,15,282.0,7867,490.0,0.14,0.0,96,0.0,0.0,0.0,1680,269.0,0.0,380.0,34,0.0,0.0,0.0
H037,1,183.0,3617,130.0,0.0,0.0,60,0.0,0.0,27.0,450,80.0,0.0,370.0,15,0.0,0.0,0.0
H037,2,198.0,3929,155.0,0.02,0.0,62,0.0,0.0,30.0,545,93.0,0.0,370.0,16,0.0,0.0,0.0
H037,3,213.0,4242,181.0,0.04,0.0,65,0.0,0.0,33.0,640,107.0,0.0,370.0,18,0.0,0.0,0.0
H037,4,228.0,4554,207.0,0.06,0.0,68,0.0,0.0,36.0,735,120.0,0.0,370.0,19,0.0,0.0,0.0
H037,5,243.0,4867,232.0,0.08,0.0,71,0.0,0.0,39.0,830,134.0,0.0,370.0,21,0.0,0.0,0.0
H037,6,258.0,5179,258.0,0.1,0.0,74,0.0,0.0,42.0,925,147.0,0.0,370.0,22,0.0,0.0,0.0
H037,7,273.0,5492,284.0,0.12,0.0,77,0.0,0.0,45.0,1020,161.0,0.0,370.0,24,0.0,0.0,0.0
H037,8,288.0,5805,310.0,0.14,0.0,80,0.0,0.0,48.0,1115,175.0,0.0,370.0,26,0.0,0.0,0.0
H037,9,303.0,6117,335.0,0.16,0.0,83,0.0,0.0,51.0,1210,188.0,0.0,370.0,27,0.0,0.0,0.0
H037,10,318.0,6429,361.0,0.18,0.0,86,0.0,0.0,54.0,1305,201.0,0.0,370.0,28,0.0,0.0,0.0
H037,11,333.0,6742,387.0,0.2,0.0,89,0.0,0.0,57.0,1400,215.0,0.0,370.0,30,0.0,0.0,0.0
H037,12,348.0,7054,412.0,0.22,0.0,91,0.0,0.0,60.0,1495,228.0,0.0,370.0,31,0.0,0.0,0.0
H037,13,363.0,7367,438.0,0.24,0.0,94,0.0,0.0,63.0,1590,242.0,0.0,370.0,33,0.0,0.0,0.0
H037,14,378.0,7679,463.0,0.26,0.0,97,0.0,0.0,66.0,1685,255.0,0.0,370.0,34,0.0,0.0,0.0
H037,15,393.0,7992,489.0,0.28,0.0,100,0.0,0.0,69.0,1780,269.0,0.0,370.0,36,0.0,0.0,0.0
H038,1,128.0,3438,118.0,0.0,0.0,44,0.0,0.0,12.0,490,80.0,0.0,360.0,18,0.0,0.0,0.0
H038,2,135.0,3702,136.0,0.01,0.0,45,0.0,0.0,12.0,597,93.0,0.0,360.0,19,0.0,0.0,0.0
H038,3,143.0,3966,155.0,0.02,0.0,47,0.0,0.0,12.0,704,107.0,0.0,360.0,21,0.0,0.0,0.0
H038,4,150.0,4230,174.0,0.03,0.0,49,0.0,0.0,12.0,811,120.0,0.0,360.0,23,0.0,0.0,0.0
H038,5,158.0,4494,193.0,0.04,0.0,50,0.0,0.0,12.0,918,134.0,0.0,360.0,25,0.0,0.0,0.0
H038,6,165.0,4758,212.0,0.05,0.0,52,0.0,0.0,12.0,1025,148.0,0.0,360.0,27,0.0,0.0,0.0
H038,7,172.0,5022,231.0,0.06,0.0,54,0.0,0.0,12.0,1132,161.0,0.0,360.0,29,0.0,0.0,0.0
H038,8,180.0,5286,250.0,0.07,0.0,55,0.0,0.0,12.0,1239,175.0,0.0,360.0,31,0.0,0.0,0.0
H038,9,187.0,5550,268.0,0.08,0.0,57,0.0,0.0,12.0,1346,188.0,0.0,360.0,32,0.0,0.0,0.0
H038,10,195.0,5814,287.0,0.09,0.0,59,0.0,0.0,12.0,1453,202.0,0.0,360.0,34,0.0,0.0,0.0
H038,11,202.0,6078,306.0,0.1,0.0,60,0.0,0.0,12.0,1560,215.0,0.0,360.0,36,0.0,0.0,0.0
H038,12,210.0,6342,325.0,0.11,0.0,62,0.0,0.0,12.0,1667,229.0,0.0,360.0,38,0.0,0.0,0.0
H038,13,217.0,6606,344.0,0.12,0.0,63,0.0,0.0,12.0,1774,242.0,0.0,360.0,40,0.0,0.0,0.0
H038,14,225.0,6870,362.0,0.13,0.0,65,0.0,0.0,12.0,1881,256.0,0.0,360.0,41,0.0,0.0,0.0
H038,15,232.0,7134,381.0,0.14,0.0,67,0.0,0.0,12.0,1988,269.0,0.0,360.0,43,0.0,0.0,0.0
H039,1,191.0,3400,141.0,0.0,0.0,48,0.0,0.0,27.0,440,80.0,0.0,350.0,15,0.0,0.0,0.0
H039,2,206.0,3632,161.0,0.03,0.0,50,0.0,0.0,30.0,533,93.0,0.0,350.0,16,0.0,0.0,0.0
H039,3,222.0,3864,182.0,0.06,0.0,52,0.0,0.0,33.0,626,107.0,0.0,350.0,18,0.0,0.0,0.0
H039,4,237.0,4096,202.0,0.09,0.0,54,0.0,0.0,36.0,719,120.0,0.0,350.0,19,0.0,0.0,0.0
H039,5,253.0,4328,223.0,0.12,0.0,56,0.0,0.0,39.0,812,134.0,0.0,350.0,21,0.0,0.0,0.0
H039,6,268.0,4560,243.0,0.15,0.0,58,0.0,0.0,42.0,905,147.0,0.0,350.0,22,0.0,0.0,0.0
H039,7,283.0,4792,263.0,0.18,0.0,60,0.0,0.0,45.0,998,160.0,0.0,350.0,23,0.0,0.0,0.0
H039,8,299.0,5024,284.0,0.21,0.0,62,0.0,0.0,48.0,1091,174.0,0.0,350.0,25,0.0,0.0,0.0
H039,9,314.0,5256,304.0,0.24,0.0,64,0.0,0.0,51.0,1184,187.0,0.0,350.0,26,0.0,0.0,0.0
H039,10,329.0,5488,324.0,0.27,0.0,66,0.0,0.0,54.0,1277,200.0,0.0,350.0,27,0.0,0.0,0.0
H039,11,345.0,5721,345.0,0.3,0.0,68,0.0,0.0,57.0,1370,214.0,0.0,350.0,29,0.0,0.0,0.0
H039,12,361.0,5953,365.0,0.33,0.0,70,0.0,0.0,60.0,1463,227.0,0.0,350.0,30,0.0,0.0,0.0
H039,13,377.0,6185,386.0,0.36,0.0,72,0.0,0.0,63.0,1556,241.0,0.0,350.0,32,0.0,0.0,0.0
H039,14,392.0,6417,406.0,0.39,0.0,74,0.0,0.0,66.0,1649,254.0,0.0,350.0,33,0.0,0.0,0.0
H039,15,408.0,6649,427.0,0.42,0.0,76,0.0,0.0,69.0,1742,268.0,0.0,350.0,35,0.0,0.0,0.0
H040,1,183.0,3350,132.0,0.0,0.0,56,18.0,0.0,12.0,0,80.0,0.0,350.0,0,18.0,0.0,0.0
H040,2,196.0,3585,153.0,0.04,0.0,58,21.0,0.0,12.0,0,93.0,0.0,350.0,0,21.0,0.0,0.0
H040,3,209.0,3820,175.0,0.07,0.0,60,24.0,0.0,12.0,0,107.0,0.0,350.0,0,24.0,0.0,0.0
H040,4,223.0,4055,196.0,0.11,0.0,62,27.0,0.0,12.0,0,120.0,0.0,350.0,0,27.0,0.0,0.0
H040,5,236.0,4290,218.0,0.14,0.0,64,30.0,0.0,12.0,0,134.0,0.0,350.0,0,30.0,0.0,0.0
H040,6,250.0,4525,240.0,0.18,0.0,66,33.0,0.0,12.0,0,147.0,0.0,350.0,0,33.0,0.0,0.0
H040,7,263.0,4760,261.0,0.21,0.0,68,36.0,0.0,12.0,0,161.0,0.0,350.0,0,36.0,0.0,0.0
H040,8,276.0,4995,282.0,0.25,0.0,70,39.0,0.0,12.0,0,175.0,0.0,350.0,0,39.0,0.0,0.0
H040,9,289.0,5230,304.0,0.28,0.0,72,42.0,0.0,12.0,0,188.0,0.0,350.0,0,42.0,0.0,0.0
H040,10,303.0,5465,326.0,0.32,0.0,74,45.0,0.0,12.0,0,201.0,0.0,350.0,0,45.0,0.0,0.0
H040,11,316.0,5700,347.0,0.35,0.0,76,48.0,0.0,12.0,0,215.0,0.0,350.0,0,48.0,0.0,0.0
H040,12,330.0,5935,369.0,0.39,0.0,78,51.0,0.0,12.0,0,228.0,0.0,350.0,0,51.0,0.0,0.0
H040,13,343.0,6170,390.0,0.42,0.0,80,54.0,0.0,12.0,0,242.0,0.0,350.0,0,54.0,0.0,0.0
H040,14,356.0,6405,412.0,0.46,0.0,82,57.0,0.0,12.0,0,255.0,0.0,350.0,0,57.0,0.0,0.0
H040,15,370.0,6640,434.0,0.49,0.0,84,60.0,0.0,12.0,0,269.0,0.0,350.0,0,60.0,0.0,0.0
H041,1,184.0,3600,138.0,0.0,0.0,60,0.0,0.0,27.0,450,80.0,0.0,380.0,0,0.0,0.0,0.0
H041,2,200.0,3920,161.0,0.03,0.0,62,0.0,0.0,30.0,547,93.0,0.0,380.0,0,0.0,0.0,0.0
H041,3,216.0,4240,184.0,0.06,0.0,64,0.0,0.0,33.0,644,106.0,0.0,380.0,0,0.0,0.0,0.0
H041,4,232.0,4560,207.0,0.09,0.0,66,0.0,0.0,36.0,741,120.0,0.0,380.0,0,0.0,0.0,0.0
H041,5,248.0,4880,230.0,0.12,0.0,68,0.0,0.0,39.0,838,134.0,0.0,380.0,0,0.0,0.0,0.0
H041,6,264.0,5200,253.0,0.15,0.0,70,0.0,0.0,42.0,935,147.0,0.0,380.0,0,0.0,0.0,0.0
H041,7,280.0,5520,276.0,0.18,0.0,72,0.0,0.0,45.0,1032,160.0,0.0,380.0,0,0.0,0.0,0.0
H041,8,296.0,5840,299.0,0.21,0.0,74,0.0,0.0,48.0,1129,174.0,0.0,380.0,0,0.0,0.0,0.0
H041,9,312.0,6160,322.0,0.24,0.0,76,0.0,0.0,51.0,1226,187.0,0.0,380.0,0,0.0,0.0,0.0
H041,10,328.0,6480,345.0,0.27,0.0,78,0.0,0.0,54.0,1323,201.0,0.0,380.0,0,0.0,0.0,0.0
H041,11,344.0,6800,368.0,0.3,0.0,80,0.0,0.0,57.0,1420,214.0,0.0,380.0,0,0.0,0.0,0.0
H041,12,360.0,7120,391.0,0.33,0.0,82,0.0,0.0,60.0,1517,228.0,0.0,380.0,0,0.0,0.0,0.0
H041,13,376.0,7440,414.0,0.36,0.0,84,0.0,0.0,63.0,1614,241.0,0.0,380.0,0,0.0,0.0,0.0
H041,14,392.0,7760,437.0,0.39,0.0,86,0.0,0.0,66.0,1711,255.0,0.0,380.0,0,0.0,0.0,0.0
H041,15,408.0,8080,460.0,0.42,0.0,88,0.0,0.0,69.0,1808,268.0,0.0,380.0,0,0.0,0.0,0.0
H042,1,206.0,3592,141.0,0.0,0.0,50,0.0,0.0,27.0,440,80.0,0.0,360.0,15,0.0,0.0,0.0
H042,2,223.0,3847,161.0,0.03,0.0,51,0.0,0.0,30.0,535,93.0,0.0,360.0,16,0.0,0.0,0.0
H042,3,241.0,4103,182.0,0.06,0.0,53,0.0,0.0,33.0,630,107.0,0.0,360.0,18,0.0,0.0,0.0
H042,4,260.0,4359,203.0,0.09,0.0,55,0.0,0.0,36.0,725,120.0,0.0,360.0,19,0.0,0.0,0.0
H042,5,273.0,4615,224.0,0.12,0.0,57,0.0,0.0,39.0,820,134.0,0.0,360.0,21,0.0,0.0,0.0
H042,6,297.0,4781,245.0,0.15,0.0,59,0.0,0.0,42.0,915,147.0,0.0,360.0,22,0.0,0.0,0.0
H042,7,314.0,5126,226.0,0.18,0.0,61,0.0,0.0,45.0,1010,161.0,0.0,360.0,24,0.0,0.0,0.0
H042,8,332.0,5382,287.0,0.21,0.0,63,0.0,0.0,48.0,1105,174.0,0.0,360.0,26,0.0,0.0,0.0
H042,9,351.0,5638,308.0,0.24,0.0,65,0.0,0.0,51.0,1200,188.0,0.0,360.0,27,0.0,0.0,0.0
H042,10,369.0,5894,329.0,0.27,0.0,67,0.0,0.0,54.0,1295,201.0,0.0,360.0,29,0.0,0.0,0.0
H042,11,355.0,6150,350.0,0.3,0.0,68,0.0,0.0,57.0,1390,215.0,0.0,360.0,30,0.0,0.0,0.0
H042,12,405.0,6405,370.0,0.33,0.0,70,0.0,0.0,60.0,1485,228.0,0.0,360.0,32,0.0,0.0,0.0
H042,13,423.0,6661,391.0,0.36,0.0,72,0.0,0.0,63.0,1580,242.0,0.0,360.0,34,0.0,0.0,0.0
H042,14,441.0,6917,412.0,0.39,0.0,74,0.0,0.0,66.0,1675,255.0,0.0,360.0,35,0.0,0.0,0.0
H042,15,460.0,7173,433.0,0.42,0.0,76,0.0,0.0,69.0,1770,169.0,0.0,360.0,37,0.0,0.0,0.0
H043,1,181.0,3592,141.0,0.0,0.0,50,18.0,0.0,12.0,440,80.0,0.0,360.0,15,18.0,0.0,0.0
H043,2,195.0,3833,161.0,0.03,0.0,51,21.0,0.0,15.0,535,93.0,0.0,360.0,16,21.0,0.0,0.0
H043,3,210.0,4074,182.0,0.06,0.0,53,24.0,0.0,12.0,630,107.0,0.0,360.0,18,24.0,0.0,0.0
H043,4,225.0,4315,203.0,0.09,0.0,55,27.0,0.0,12.0,725,120.0,0.0,360.0,19,27.0,0.0,0.0
H043,5,240.0,4557,224.0,0.12,0.0,57,30.0,0.0,12.0,820,134.0,0.0,360.0,21,30.0,0.0,0.0
H043,6,255.0,4798,245.0,0.15,0.0,59,33.0,0.0,12.0,915,147.0,0.0,360.0,22,33.0,0.0,0.0
H043,7,269.0,5039,266.0,0.18,0.0,61,36.0,0.0,12.0,1010,161.0,0.0,360.0,24,36.0,0.0,0.0
H043,8,284.0,5280,287.0,0.21,0.0,63,39.0,0.0,12.0,1105,174.0,0.0,360.0,26,39.0,0.0,0.0
H043,9,299.0,5522,308.0,0.24,0.0,65,42.0,0.0,12.0,1200,188.0,0.0,360.0,27,42.0,0.0,0.0
H043,10,314.0,5763,329.0,0.27,0.0,67,45.0,0.0,12.0,1295,201.0,0.0,360.0,29,45.0,0.0,0.0
H043,11,329.0,6005,350.0,0.3,0.0,68,48.0,0.0,12.0,1390,215.0,0.0,360.0,30,48.0,0.0,0.0
H043,12,343.0,6246,370.0,0.33,0.0,70,51.0,0.0,12.0,1485,228.0,0.0,360.0,32,51.0,0.0,0.0
